"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","YourApprovalRate","Input.image_url","Input.caption1_text","Input.caption2_text","Input.caption3_text","Answer.funny","Answer.country","Answer.IP address","Answer.caption","Answer.feedback","Answer.usa-state","Answer.education","Approve","Reject"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1CB1VZ7NML2HJW4LCL8D76YFLJTT8P","A180N2OB0GOIE1","Approved","Thu Dec 02 23:21:31 GMT 2010","Thu Dec 02 23:22:52 GMT 2010","Sun Dec 05 23:22:52 GMT 2010","2010/12/02 23:40:13 +0000","","","81","100% (50/50)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, but only the one I selected.","IN","122.164.238.191","caption3","","PA","Graduate degree (Masters, Doctorate, etc.)"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1CXLIJB2AA6RBVSTB5HWDT86247LVI","A3TPKUWRRUZ1PG","Approved","Thu Dec 02 23:17:12 GMT 2010","Thu Dec 02 23:17:37 GMT 2010","Sun Dec 05 23:17:37 GMT 2010","2010/12/02 23:20:44 +0000","","","25","100% (50/50)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","CS","188.2.238.176","caption2","","--","High School Graduate"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1DQOMDHFN35UULFNKJ9X4G4PFV2UVN","A1MKNJF4C7FWF5","Approved","Thu Dec 02 23:41:20 GMT 2010","Thu Dec 02 23:41:58 GMT 2010","Sun Dec 05 23:41:58 GMT 2010","2010/12/02 23:53:19 +0000","","","38","100% (23/23)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, but only the one I selected.","US","121.1.29.214","caption2","","NC","Bachelors degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1F7301LVG7YWK8I3850FFSSSALFJFR","A26B18YJBK0RF5","Approved","Thu Dec 02 23:26:49 GMT 2010","Thu Dec 02 23:27:48 GMT 2010","Sun Dec 05 23:27:48 GMT 2010","2010/12/02 23:40:14 +0000","","","59","100% (13/13)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","US","96.224.13.155","caption2","I love the New Yorker cartoons.","NY","Some college, no degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1ME6SBCH3SI4RQM5LRBKG4IILW8NN8","AKIUZ7BNA5O15","Approved","Thu Dec 02 23:52:24 GMT 2010","Thu Dec 02 23:52:57 GMT 2010","Sun Dec 05 23:52:57 GMT 2010","2010/12/03 00:02:15 +0000","","","33","100% (8/8)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","No, none were funny.","US","99.69.124.208","caption2","Love the cartoons","IL","Some college, no degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1MOYL5BUK6S2ETN6GPESZ5H58WWRVE","A1URD0ZUXP4FBB","Approved","Thu Dec 02 23:14:28 GMT 2010","Thu Dec 02 23:15:24 GMT 2010","Sun Dec 05 23:15:24 GMT 2010","2010/12/02 23:20:22 +0000","","","56","100% (50/50)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, but only the one I selected.","IN","117.201.17.60","caption1","ok","--","Bachelors degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1MYSUATYJJO9FV0MJB1PSOOQY2BU6W","A3FB5Y0S4DCGZL","Approved","Thu Dec 02 23:37:49 GMT 2010","Thu Dec 02 23:38:06 GMT 2010","Sun Dec 05 23:38:06 GMT 2010","2010/12/02 23:40:14 +0000","","","17","100% (51/51)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","IN","117.204.17.22","caption2","","--","High School Graduate"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1QO4ATRBCWNWECKV1KUNGB6B8ARF2Y","A4VVVMO1LJF28","Approved","Thu Dec 02 22:55:30 GMT 2010","Thu Dec 02 22:55:58 GMT 2010","Sun Dec 05 22:55:58 GMT 2010","2010/12/02 23:05:02 +0000","","","28","100% (51/51)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","US","98.77.216.168","caption2","liked it","FL","Some college, no degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1RTQGTX5JV8IJMGBI6FB1CI1KLD5OF","A1V6P1ZE6Q8YEW","Approved","Thu Dec 02 23:41:30 GMT 2010","Thu Dec 02 23:46:25 GMT 2010","Sun Dec 05 23:46:25 GMT 2010","2010/12/02 23:53:18 +0000","","","295","100% (50/50)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","IN","143.166.226.57","caption1","","--","Graduate degree (Masters, Doctorate, etc.)"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1TZ9URYLCMNE3QJK9EV53CETG14LN0","A2WU2Y3BCC2EI3","Approved","Thu Dec 02 23:00:34 GMT 2010","Thu Dec 02 23:00:47 GMT 2010","Sun Dec 05 23:00:47 GMT 2010","2010/12/02 23:05:09 +0000","","","13","100% (52/52)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","CA","198.53.215.144","caption3","","--","Bachelors degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1U1RT973AWZOEIWFMNFOW5EWIL29XG","A1TIIFQIDZMUQ9","Approved","Fri Dec 03 00:03:56 GMT 2010","Fri Dec 03 00:04:28 GMT 2010","Mon Dec 06 00:04:28 GMT 2010","2010/12/03 00:25:34 +0000","","","32","100% (49/49)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","No, none were funny.","US","184.13.11.159","caption1","","WV","Some High School"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1VSX4MTVY7BT0I8IU66PDN62D5T6SV","AK4KDIUH963D0","Approved","Fri Dec 03 00:12:45 GMT 2010","Fri Dec 03 00:13:57 GMT 2010","Mon Dec 06 00:13:57 GMT 2010","2010/12/03 00:25:34 +0000","","","72","100% (34/34)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","IN","124.125.37.247","caption1","learn","--","Bachelors degree"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1W0JSB2691JJZJ5PJ1WBSJTUAMD72R","A3PQYQ0CTUBBGO","Approved","Fri Dec 03 00:06:35 GMT 2010","Fri Dec 03 00:06:50 GMT 2010","Mon Dec 06 00:06:50 GMT 2010","2010/12/03 00:25:34 +0000","","","15","100% (50/50)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","No, none were funny.","IN","117.204.17.22","caption1","","--","High School Graduate"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1WU5V9KOYDWGEALBLFVQ27T8ZXZKUV","A34PNMIZQYAFRT","Approved","Fri Dec 03 00:27:44 GMT 2010","Fri Dec 03 00:28:05 GMT 2010","Mon Dec 06 00:28:05 GMT 2010","Thu Dec 02 16:34:07 PST 2010","","","21","100% (31/31)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, more than one.","IN","117.199.128.39","","Good.","--","Graduate degree (Masters, Doctorate, etc.)"
"1Y4VRWMRUE1BHYT9G80KWW61HBC685","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","3","","1YFN5SJGVVOJBCDG47EVFLKW0L5ZQQ","A14ETDTCWPQUBF","Approved","Fri Dec 03 00:11:27 GMT 2010","Fri Dec 03 00:12:30 GMT 2010","Mon Dec 06 00:12:30 GMT 2010","2010/12/03 00:25:34 +0000","","","63","100% (34/34)","http://www.newyorker.com/images/2005/04/25/p323/050425_contest_p323.jpg","More important however is what I learned about myself.","First you must gain their trust.","Well it was just easier than making a thousand tiny lab coats.","Yes, but only the one I selected.","IN","117.201.20.122","caption1","","IN","High School Graduate"
"1CYUVG5OG6WGKCNKP4EYTJBYOPNDRG","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","6","","11KQ5786W3HSQZ30TBMKO62NCEH6ER","A19BDVIRTDE5RQ","Approved","Thu Dec 02 23:37:11 GMT 2010","Thu Dec 02 23:38:01 GMT 2010","Sun Dec 05 23:38:01 GMT 2010","2010/12/02 23:40:12 +0000","","","50","100% (50/50)","http://www.newyorker.com/images/2005/05/02/p323/050502_contest_p323.jpg","This is my stop. Phil you'll be C.E.O. till Sixty-third Street.","Yes I do miss the corporate jet. I miss the corporate jet very much.","Frank called to say he'll be late—he's stuck at the office.","No, none were funny.","US","96.42.38.191","caption1","","IL","Bachelors degree"
"1CYUVG5OG6WGKCNKP4EYTJBYOPNDRG","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","6","","12LLL4NFQPJJFKXOBKIE1E5RIFGXLY","A180N2OB0GOIE1","Approved","Thu Dec 02 23:31:22 GMT 2010","Thu Dec 02 23:32:18 GMT 2010","Sun Dec 05 23:32:18 GMT 2010","2010/12/02 23:38:22 +0000","","","56","100% (50/50)","http://www.newyorker.com/images/2005/05/02/p323/050502_contest_p323.jpg","This is my stop. Phil you'll be C.E.O. till Sixty-third Street.","Yes I do miss the corporate jet. I miss the corporate jet very much.","Frank called to say he'll be late—he's stuck at the office.","Yes, more than one.","IN","122.164.238.191","caption1","","TN","Graduate degree (Masters, Doctorate, etc.)"
"1CYUVG5OG6WGKCNKP4EYTJBYOPNDRG","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","6","","12O6XH3U3HN8KFX3C26ZYZL2QFCLZH","A3FB5Y0S4DCGZL","Approved","Thu Dec 02 23:02:30 GMT 2010","Thu Dec 02 23:03:24 GMT 2010","Sun Dec 05 23:03:24 GMT 2010","2010/12/02 23:06:02 +0000","","","54","100% (51/51)","http://www.newyorker.com/images/2005/05/02/p323/050502_contest_p323.jpg","This is my stop. Phil you'll be C.E.O. till Sixty-third Street.","Yes I do miss the corporate jet. I miss the corporate jet very much.","Frank called to say he'll be late—he's stuck at the office.","Yes, more than one.","IN","117.204.17.22","caption2","","--","High School Graduate"
"1CYUVG5OG6WGKCNKP4EYTJBYOPNDRG","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","6","","13UDFOSDYJFDNW5L2UPMTCWY4SM7BP","A2WU2Y3BCC2EI3","Approved","Thu Dec 02 23:03:31 GMT 2010","Thu Dec 02 23:03:56 GMT 2010","Sun Dec 05 23:03:56 GMT 2010","2010/12/02 23:06:23 +0000","","","25","100% (52/52)","http://www.newyorker.com/images/2005/05/02/p323/050502_contest_p323.jpg","This is my stop. Phil you'll be C.E.O. till Sixty-third Street.","Yes I do miss the corporate jet. I miss the corporate jet very much.","Frank called to say he'll be late—he's stuck at the office.","Yes, but only the one I selected.","CA","198.53.215.144","caption2","","--","Bachelors degree"
"1CYUVG5OG6WGKCNKP4EYTJBYOPNDRG","1KQU8U5SSXHZ17ZIHHVYERSX9000T8","Choose favorite cartoon caption","Please view a cartoon and choose the caption you think is the funniest.","new yorker, cartoon, caption","$0.05","Thu Dec 02 22:34:34 GMT 2010","25","","600","259200","Thu Dec 09 22:34:34 GMT 2010","6","","17UQE6W9V4O8DJ41YOJ8UG01TV8VDF","A3PQYQ0CTUBBGO","Approved","Thu Dec 02 23:58:36 GMT 2010","Thu Dec 02 23:58:53 GMT 2010","Sun Dec 05 23:58:53 GMT 2010","2010/12/03 00:02:16 +0000","","","17","100% (50/50)","http://www.newyorker.com/images/2005/05/02/p323/050502_contest_p323.jpg","This is my stop. Phil you'll be C.E.O. till Sixty-third Street.","Yes I do miss the corporate jet. I miss the corporate jet very much.","Frank called to say he'll be late—he's stuck at the office.","Yes, but only the one I selected.","IN","117.204.17.22","caption2","","--","Bachelors degree"
